ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1439954172.24462,template1,0,0,0,0,0,0,0,0,0,0
1439954172.24462,template0,0,0,0,0,0,0,0,0,0,0
1439954172.24462,postgres,0,3,0,55,851,614,513,0,0,0
1439954172.24462,dbt3,13,74,0,211,5146,2694,2218,229,1,0
1439954232.24654,template1,0,0,0,0,0,0,0,0,0,0
1439954232.24654,template0,0,0,0,0,0,0,0,0,0,0
1439954232.24654,postgres,0,5,0,60,922,1577,524,0,0,0
1439954232.24654,dbt3,10,113,0,47419,192399,4010729,5540,1000270,3,0
1439954292.2484,template1,0,0,0,0,0,0,0,0,0,0
1439954292.2484,template0,0,0,0,0,0,0,0,0,0,0
1439954292.2484,postgres,0,7,0,60,998,2540,535,0,0,0
1439954292.2484,dbt3,17,140,0,1016346,1976496,19016055,7584,36000276,3,0
1439954352.24998,template1,0,0,0,0,0,0,0,0,0,0
1439954352.24998,template0,0,0,0,0,0,0,0,0,0,0
1439954352.24998,postgres,0,9,0,60,1074,3503,546,0,0,0
1439954352.24998,dbt3,11,167,0,4374345,2556808,154022978,10534,36000326,5,0
1439954412.2523,template1,0,0,0,0,0,0,0,0,0,0
1439954412.2523,template0,0,0,0,0,0,0,0,0,0,0
1439954412.2523,postgres,0,11,0,60,1150,4466,557,0,0,0
1439954412.2523,dbt3,9,183,0,5179094,2565513,194028164,12344,36000334,5,0
1439954472.25361,template1,0,0,0,0,0,0,0,0,0,0
1439954472.25361,template0,0,0,0,0,0,0,0,0,0,0
1439954472.25361,postgres,0,13,0,60,1226,5429,568,0,0,0
1439954472.25361,dbt3,8,203,0,6477015,2999051,214034332,14441,36000351,5,0
1439954532.25593,template1,0,0,0,0,0,0,0,0,0,0
1439954532.25593,template0,0,0,0,0,0,0,0,0,0,0
1439954532.25593,postgres,0,15,0,60,1302,6392,579,0,0,0
1439954532.25593,dbt3,9,218,0,8194355,7400384,214039327,16029,116000351,5,0
1439954592.25728,template1,0,0,0,0,0,0,0,0,0,0
1439954592.25728,template0,0,0,0,0,0,0,0,0,0,0
1439954592.25728,postgres,0,17,0,60,1378,7355,590,0,0,0
1439954592.25728,dbt3,8,233,0,9901971,7405248,294044403,17699,116000355,5,0
1439954652.2593,template1,0,0,0,0,0,0,0,0,0,0
1439954652.2593,template0,0,0,0,0,0,0,0,0,0,0
1439954652.2593,postgres,0,19,0,60,1454,8318,601,0,0,0
